Round,AI Rank,State,Institute,Course,Quota,Category
0,333,Chandigarh,"PGIMER, Chandigarh",PAEDIATRICS,PGIMER-All India,OBC
0,334,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,336,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-All India,OBC
0,337,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-All India,UR
0,338,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,UR
0,339,Rajasthan,"AIIMS, Jodhpur",PAEDIATRICS,AIIMS-All India,EWS
0,340,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,UR
0,341,Odisha,"AIIMS, Bhubaneswar",RADIATION ONCOLOGY,AIIMS-All India,UR
0,342,Jammu and Kashmir,"AIIMS, Jammu",GENERAL MEDICINE,AIIMS-All India,OBC
0,343,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,344,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,EWS
0,346,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,EWS
0,347,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-All India,UR
0,348,Madhya Pradesh,"AIIMS, Bhopal",NUCLEAR MEDICINE,AIIMS-All India,OBC
0,349,Madhya Pradesh,"AIIMS, Bhopal",DERMATOLOGY,AIIMS-All India,OBC
0,350,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,351,Maharashtra,"AIIMS, Nagpur",NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,353,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,OBC
0,354,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,UR
0,355,Maharashtra,"AIIMS, Nagpur",NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,360,Madhya Pradesh,"AIIMS, Bhopal",DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,361,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-All India,UR
0,362,Kerala,"Sree Chirtra Thirunal, Triv.",IHBT,SCTIMST-All India,UR
0,363,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,UR
0,364,Jharkhand,"AIIMS, Deoghar",GENERAL MEDICINE,AIIMS-All India,EWS
0,367,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,UR
0,370,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,OBC
0,372,Punjab,"AIIMS, Bathinda",NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,373,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,UR
0,374,Delhi,"AIIMS, Delhi",ORTHOPAEDICS,AIIMS-All India,OBC
0,375,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,376,Chandigarh,"PGIMER, Chandigarh",ORTHOPAEDICS,PGIMER-All India,OBC
0,377,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,UR
0,378,Delhi,"AIIMS, Delhi",GENERAL SURGERY,AIIMS-All India,EWS
0,379,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL SURGERY,AIIMS-All India,UR
0,380,Pondicherry,"JIPMER, Puducherry",RADIO DIAGNOSIS,JIMPER-Inst. Pref,INST (JIPMER)
0,381,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,383,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,UR
0,384,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-All India,EWS
0,386,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,387,Pondicherry,"JIPMER, Puducherry",OPHTHALMOLOGY,JIPMER-All India,UR
0,389,Rajasthan,"AIIMS, Jodhpur",PAEDIATRICS,AIIMS-All India,OBC
0,390,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,OBC
0,391,Uttarakhand,"AIIMS, Rishikesh",TBRD,AIIMS-All India,EWS
0,392,Maharashtra,"AIIMS, Nagpur",DERMATOLOGY,AIIMS-All India,OBC
0,393,Punjab,"AIIMS, Bathinda",RADIO DIAGNOSIS,AIIMS-All India,OBC
0,395,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-All India,UR
0,399,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,UR
0,401,Assam,"AIIMS, Guwahati",RADIO DIAGNOSIS,AIIMS-All India,OBC
0,402,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,UR
0,405,Uttar Pradesh,"AIIMS, Rai Bareli",NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,407,Chhattisgarh,"AIIMS, Raipur",PAEDIATRICS,AIIMS-All India,OBC
0,408,Madhya Pradesh,"AIIMS, Bhopal",OBG,AIIMS-All India,EWS
0,409,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,OBC
0,411,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,412,Odisha,"AIIMS, Bhubaneswar",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,413,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,414,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,UR
0,415,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,OBC
0,416,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,UR
0,417,Delhi,"AIIMS, Delhi",NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,419,Bihar,"AIIMS, Patna",SURGGASTRO (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
0,421,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,UR
0,423,Pondicherry,"JIPMER, Puducherry",GERIATRICS,JIPMER-All India,UR
0,424,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,425,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,UR
0,427,Punjab,"AIIMS, Bathinda",PLASTIC SURGERY 6 YRS,AIIMS-All India,UR
0,428,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,UR
0,429,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,OBC
0,430,Bihar,"AIIMS, Patna",RADIATION ONCOLOGY,AIIMS-All India,UR
0,431,Delhi,"AIIMS, Delhi",NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,432,Uttar Pradesh,"AIIMS, Rai Bareli",OBG,AIIMS-All India,UR
0,433,Uttar Pradesh,"AIIMS, Gorakhpur",RADIO DIAGNOSIS,AIIMS-All India,OBC
0,434,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,UR
0,435,Delhi,"AIIMS, Delhi",GENERAL MEDICINE,AIIMS-All India,SC
0,436,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
0,437,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,UR
0,447,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,OBC
0,449,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIPMER-All India,EWS
0,450,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-All India,UR
0,451,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,OBC
0,452,Maharashtra,"AIIMS, Nagpur",ORTHOPAEDICS,AIIMS-All India,UR
0,453,Delhi,"AIIMS, Delhi",DERMATOLOGY,AIIMS-All India,SC
0,454,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,UR
0,455,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,OBC
0,456,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",DERMATOLOGY,AIIMS-All India,EWS
0,457,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-All India,UR
0,459,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,460,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,463,Bihar,"AIIMS, Patna",PAEDIATRICS,AIIMS-All India,EWS
0,464,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,465,Uttarakhand,"AIIMS, Rishikesh",GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,466,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,467,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,470,Uttar Pradesh,"AIIMS, Gorakhpur",OBG,AIIMS-All India,UR
0,474,Telangana,"AIIMS, Bibinagar",OBG,AIIMS-All India,UR
0,475,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,477,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,479,Gujarat,"AIIMS, Rajkot",ORTHOPAEDICS,AIIMS-All India,UR
0,480,Pondicherry,"JIPMER, Puducherry",NUCLEAR MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
0,481,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,UR
0,483,Pondicherry,"JIPMER, Puducherry",TBRD,JIPMER-All India,EWS
0,487,Rajasthan,"AIIMS, Jodhpur",RADIOTHERAPY & ONCOLOGY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,488,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,OBC
0,489,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-All India,OBC
0,490,Rajasthan,"AIIMS, Jodhpur",PSYCHIATRY,AIIMS-All India,UR
0,491,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,OBC
0,494,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,OBC
0,497,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,498,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,UR
0,499,Assam,"AIIMS, Guwahati",OBG,AIIMS-All India,UR
0,501,Uttar Pradesh,"AIIMS, Gorakhpur",ENT,AIIMS-All India,UR
0,502,Gujarat,"AIIMS, Rajkot",PAEDIATRICS,AIIMS-All India,OBC
0,505,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,EWS
0,506,Jharkhand,"AIIMS, Deoghar",OBG,AIIMS-All India,UR
0,508,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,OBC
0,509,Gujarat,"AIIMS, Rajkot",OPHTHALMOLOGY,AIIMS-All India,UR
0,510,Rajasthan,"AIIMS, Jodhpur",ORTHOPAEDICS,AIIMS-All India,EWS
0,511,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,512,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,UR
0,515,Punjab,"AIIMS, Bathinda",PAEDIATRICS,AIIMS-All India,OBC
0,516,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,OBC
0,517,Chhattisgarh,"AIIMS, Raipur",PAEDIATRICS,AIIMS-All India,EWS
0,518,Uttar Pradesh,"AIIMS, Gorakhpur",PAEDIATRICS,AIIMS-All India,EWS
0,519,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,522,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,523,Pondicherry,"JIPMER, Puducherry",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,JIPMER-All India,UR
0,524,Andhra Pradesh,"AIIMS, Mangalagiri",ORTHOPAEDICS,AIIMS-All India,UR
0,526,Andhra Pradesh,"AIIMS, Mangalagiri",RADIO DIAGNOSIS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,527,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,532,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,536,Assam,"AIIMS, Guwahati",DERMATOLOGY,AIIMS-All India,OBC
0,537,Jammu and Kashmir,"AIIMS, Jammu",GENERAL SURGERY,AIIMS-All India,UR
0,538,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,UR
0,539,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,EWS
0,541,Telangana,"AIIMS, Bibinagar",RADIATION ONCOLOGY,AIIMS-All India,UR
0,544,Rajasthan,"AIIMS, Jodhpur",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,545,Chhattisgarh,"AIIMS, Raipur",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,547,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,OBC
0,550,Madhya Pradesh,"AIIMS, Bhopal",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,555,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,OBC
0,557,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,EWS
0,558,Uttar Pradesh,"AIIMS, Gorakhpur",PAEDIATRICS,AIIMS-All India,OBC
0,560,Delhi,"AIIMS, Delhi",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,562,Madhya Pradesh,"AIIMS, Bhopal",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,566,Jammu and Kashmir,"AIIMS, Jammu",GENERAL SURGERY,AIIMS-All India,UR
0,567,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-All India,UR
0,568,Assam,"AIIMS, Guwahati",OBG,AIIMS-All India,UR
0,569,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-All India,OBC
0,570,Jharkhand,"AIIMS, Deoghar",PAEDIATRICS,AIIMS-All India,OBC
0,573,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,UR
0,574,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,575,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,577,Pondicherry,"JIPMER, Puducherry",EMERGENCY MEDICINE,JIPMER-All India,OBC
0,578,Madhya Pradesh,"AIIMS, Bhopal",GENERAL SURGERY,AIIMS-All India,OBC
0,580,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-All India,SC
0,582,Pondicherry,"JIPMER, Puducherry",RADIO DIAGNOSIS,JIPMER-All India,SC
0,583,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,EWS
0,584,Andhra Pradesh,"AIIMS, Mangalagiri",OBG,AIIMS-All India,OBC
0,588,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,589,Jharkhand,"AIIMS, Deoghar",PSYCHIATRY,AIIMS-All India,UR
0,594,Bihar,"AIIMS, Patna",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,597,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,UR
0,599,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,600,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,604,Pondicherry,"JIPMER, Puducherry",NUCLEAR MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
0,610,Punjab,"AIIMS, Bathinda",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,611,Uttar Pradesh,"AIIMS, Rai Bareli",PAEDIATRICS,AIIMS-All India,OBC
0,613,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,OBC
0,618,Delhi,"AIIMS, Delhi",NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,619,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,625,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,UR
0,626,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
0,627,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,629,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-All India,OBC
0,630,Jammu and Kashmir,"AIIMS, Jammu",PAEDIATRICS,AIIMS-All India,OBC
0,631,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-All India,UR
0,632,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,UR
0,633,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,UR
0,634,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,636,Jammu and Kashmir,"AIIMS, Jammu",OBG,AIIMS-All India,UR
0,637,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,OBC
0,638,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,OBC
0,639,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
0,640,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,UR
0,641,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,645,Uttarakhand,"AIIMS, Rishikesh",ORTHOPAEDICS,AIIMS-All India,OBC
0,647,Rajasthan,"AIIMS, Jodhpur",RADIOTHERAPY & ONCOLOGY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,648,Rajasthan,"AIIMS, Jodhpur",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,651,Maharashtra,"AIIMS, Nagpur",PSYCHIATRY,AIIMS-All India,UR
0,657,Delhi,"AIIMS, Delhi",RADIO DIAGNOSIS,AIIMS-All India,SC
0,658,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,660,Pondicherry,"JIPMER, Puducherry",PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
0,661,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,EWS
0,662,Jharkhand,"AIIMS, Deoghar",OPHTHALMOLOGY,AIIMS-All India,UR
0,664,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,UR
0,665,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,OBC
0,666,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,OBC
0,667,Maharashtra,"AIIMS, Nagpur",EMERGENCY MEDICINE,AIIMS-All India,UR
0,668,Delhi,"AIIMS, Delhi",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,670,Punjab,"AIIMS, Bathinda",DERMATOLOGY,AIIMS-All India,EWS
0,672,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,EWS
0,675,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,676,Rajasthan,"AIIMS, Jodhpur",OBG,AIIMS-All India,OBC
0,679,Assam,"AIIMS, Guwahati",RADIATION ONCOLOGY,AIIMS-All India,UR
0,680,Chandigarh,"PGIMER, Chandigarh",HOSPITAL ADMINISTRATION,PGIMER-All India,UR
0,683,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,UR
0,684,Andhra Pradesh,"AIIMS, Mangalagiri",OPHTHALMOLOGY,AIIMS-All India,UR
0,686,Chandigarh,"PGIMER, Chandigarh",RADIO DIAGNOSIS,PGIMER-All India,SC
0,690,Chhattisgarh,"AIIMS, Raipur",ORTHOPAEDICS,AIIMS-All India,OBC
0,692,Bihar,"AIIMS, Patna",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,698,Assam,"AIIMS, Guwahati",GENERAL SURGERY,AIIMS-All India,OBC
0,699,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,EWS
0,700,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ORTHOPAEDICS,AIIMS-All India,UR
0,709,Uttar Pradesh,"AIIMS, Gorakhpur",OPHTHALMOLOGY,AIIMS-All India,UR
0,710,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,OBC
0,711,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,712,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,OBC
0,713,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,714,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,EWS
0,719,Gujarat,"AIIMS, Rajkot",ENT,AIIMS-All India,UR
0,721,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,OBC
0,722,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ORTHOPAEDICS,AIIMS-All India,UR
0,723,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,724,Jharkhand,"AIIMS, Deoghar",PAEDIATRICS,AIIMS-All India,EWS
0,725,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,726,Bihar,"AIIMS, Patna",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,737,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-All India,SC
0,738,Punjab,"AIIMS, Bathinda",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,740,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,OBC
0,744,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,UR
0,746,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-All India,EWS
0,747,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,748,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIPMER-All India,SC
0,751,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,EWS
0,755,Chhattisgarh,"AIIMS, Raipur",GENERAL MEDICINE,AIIMS-All India,SC
0,759,Andhra Pradesh,"AIIMS, Mangalagiri",PSYCHIATRY,AIIMS-All India,UR
0,761,Pondicherry,"JIPMER, Puducherry",PSYCHIATRY,JIMPER-Inst. Pref,INST (JIPMER)
0,762,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,EWS
0,766,Jharkhand,"AIIMS, Deoghar",PSYCHIATRY,AIIMS-All India,UR
0,767,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-All India,OBC
0,768,Delhi,"AIIMS, Delhi",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,769,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,773,Uttarakhand,"AIIMS, Rishikesh",OBG,AIIMS-All India,OBC
0,775,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
0,776,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-All India,EWS
0,777,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,780,Chandigarh,"PGIMER, Chandigarh",RADIO DIAGNOSIS,PGIMER-Rural,UR-RA
0,783,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,OBC
0,786,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,787,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,UR
0,793,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
0,797,Uttar Pradesh,"AIIMS, Rai Bareli",GENERAL SURGERY,AIIMS-All India,OBC
0,808,Rajasthan,"AIIMS, Jodhpur",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,811,Uttar Pradesh,"AIIMS, Gorakhpur",GENERAL SURGERY,AIIMS-All India,OBC
0,812,Uttarakhand,"AIIMS, Rishikesh",FAMILY MEDICINE,AIIMS-All India,UR
0,814,Chandigarh,"PGIMER, Chandigarh",RADIATION ONCOLOGY,PGIMER-All India,OBC
0,816,Pondicherry,"JIPMER, Puducherry",ENT,JIPMER-All India,OBC
0,817,Delhi,"AIIMS, Delhi",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,818,Punjab,"AIIMS, Bathinda",ORTHOPAEDICS,AIIMS-All India,EWS
0,819,Delhi,"AIIMS, Delhi",PALLIATIVE MEDICINE,AIIMS-All India,UR
0,821,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,OBC
0,822,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,OBC
0,823,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,UR
0,825,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,OBC
0,829,Delhi,"AIIMS, Delhi",GERIATRICS,AIIMS-All India,EWS
0,830,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,EWS
0,833,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANAESTHESIOLOGY,AIIMS-All India,UR
0,839,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,840,Madhya Pradesh,"AIIMS, Bhopal",OBG,AIIMS-All India,OBC
0,841,Delhi,"AIIMS, Delhi",ENT,AIIMS-All India,OBC
0,844,Chhattisgarh,"AIIMS, Raipur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,846,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,UR
0,847,Pondicherry,"JIPMER, Puducherry",GENERAL MEDICINE,JIPMER-All India,SC
0,850,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,OBC
0,851,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
0,852,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-All India,OBC
0,856,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,OBC
0,863,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,OBC
